borough,date,year,month,crime_count,population,crime_per_1000,claimant_count,claimant_per_1000,population_density,imd_value
Greenwich,2021-08-01,2021,8,2146.0,289537,7.411833375354445,13720,47.385999026031214,6048.988137816842,24.27517880794702
Greenwich,2021-09-01,2021,9,2170.0,289537,7.494724335749836,13040,45.037421814828505,6048.988137816842,24.27517880794702
Greenwich,2021-10-01,2021,10,2238.0,289537,7.729582056870107,12435,42.947878854861386,6048.988137816842,24.27517880794702
Greenwich,2021-11-01,2021,11,2251.0,289537,7.774481327084276,11755,40.59930164365866,6048.988137816842,24.27517880794702
Greenwich,2021-12-01,2021,12,1981.0,289537,6.84195802263614,11365,39.252323537233586,6048.988137816842,24.27517880794702
Greenwich,2022-01-01,2022,1,2103.0,292381,7.192669838327388,11000,37.622143709748585,6048.988137816842,24.27517880794702
Greenwich,2022-02-01,2022,2,2049.0,292381,7.007979314661349,11005,37.6392446841621,6048.988137816842,24.27517880794702
Greenwich,2022-03-01,2022,3,2340.0,292381,8.003256025528335,10685,36.54478232169669,6048.988137816842,24.27517880794702
Greenwich,2022-04-01,2022,4,2077.0,292381,7.103744771377073,10270,35.12540144537436,6048.988137816842,24.27517880794702
Greenwich,2022-05-01,2022,5,2347.0,292381,8.027197389707267,10045,34.355857596765865,6048.988137816842,24.27517880794702
Greenwich,2022-06-01,2022,6,2344.0,292381,8.016936805059151,9850,33.688919594638506,6048.988137816842,24.27517880794702
Greenwich,2022-07-01,2022,7,2338.0,292381,7.996415635762927,9555,32.6799621042407,6048.988137816842,24.27517880794702
Greenwich,2022-08-01,2022,8,2163.0,292381,7.397881531289653,9520,32.560255283346045,6048.988137816842,24.27517880794702
Greenwich,2022-09-01,2022,9,2116.0,292381,7.237132371802546,9620,32.90227477161649,6048.988137816842,24.27517880794702
Greenwich,2022-10-01,2022,10,2281.0,292381,7.801464527448774,9455,32.337942615970256,6048.988137816842,24.27517880794702
Greenwich,2022-11-01,2022,11,2223.0,292381,7.603093224251919,9465,32.3721445647973,6048.988137816842,24.27517880794702
Greenwich,2022-12-01,2022,12,1942.0,292381,6.6420184622119764,9455,32.337942615970256,6048.988137816842,24.27517880794702
Greenwich,2023-01-01,2023,1,2192.0,296420,7.394912623979489,9185,30.986438162067337,6048.988137816842,24.27517880794702
Greenwich,2023-02-01,2023,2,2109.0,296420,7.114904527359828,9355,31.559948721408812,6048.988137816842,24.27517880794702
Greenwich,2023-03-01,2023,3,2278.0,296420,7.685041495175764,9555,32.234667026516426,6048.988137816842,24.27517880794702
Greenwich,2023-04-01,2023,4,2197.0,296420,7.411780581607179,9755,32.909385331624044,6048.988137816842,24.27517880794702
Greenwich,2023-05-01,2023,5,2518.0,296420,8.494703461304905,9535,32.167195196005665,6048.988137816842,24.27517880794702
Greenwich,2023-06-01,2023,6,2633.0,296420,8.882666486741785,9720,32.791309628230216,6048.988137816842,24.27517880794702
Greenwich,2023-07-01,2023,7,2492.0,296420,8.406990081640915,9930,33.49976384859321,6048.988137816842,24.27517880794702
Greenwich,2023-08-01,2023,8,2262.0,296420,7.6310640307671544,9925,33.48289589096552,6048.988137816842,24.27517880794702
Greenwich,2023-09-01,2023,9,2465.0,296420,8.315903110451387,10075,33.98893461979623,6048.988137816842,24.27517880794702
Greenwich,2023-10-01,2023,10,2112.0,296420,7.125025301936441,10020,33.803387085891636,6048.988137816842,24.27517880794702
Greenwich,2023-11-01,2023,11,2307.0,296420,7.7828756494163684,9875,33.314216314688615,6048.988137816842,24.27517880794702
Greenwich,2023-12-01,2023,12,2357.0,296420,7.951555225693274,10120,34.14074623844545,6048.988137816842,24.27517880794702
Greenwich,2024-01-01,2024,1,2321.0,299528,7.748858203573622,10215,34.10365641943324,6048.988137816842,24.27517880794702
Greenwich,2024-02-01,2024,2,2108.0,299528,7.037739376619214,10450,34.88822413931251,6048.988137816842,24.27517880794702
Greenwich,2024-03-01,2024,3,2216.0,299528,7.398306669159477,10380,34.65452311636975,6048.988137816842,24.27517880794702
Greenwich,2024-04-01,2024,4,2135.0,299528,7.12788119975428,10305,34.404129163216794,6048.988137816842,24.27517880794702
Greenwich,2024-05-01,2024,5,2461.0,299528,8.216260249459149,10450,34.88822413931251,6048.988137816842,24.27517880794702
Greenwich,2024-06-01,2024,6,2391.0,299528,7.982559226516385,10665,35.606020138351006,6048.988137816842,24.27517880794702
Greenwich,2024-07-01,2024,7,2334.0,299528,7.792259822120136,11145,37.208541438529956,6048.988137816842,24.27517880794702
Greenwich,2024-08-01,2024,8,2372.0,299528,7.919126091717636,11225,37.47562832189311,6048.988137816842,24.27517880794702
Greenwich,2024-09-01,2024,9,2452.0,299528,8.186212975080794,11405,38.076573809460214,6048.988137816842,24.27517880794702
Greenwich,2024-10-01,2024,10,2437.0,299528,8.136134184450201,11495,38.377046553243765,6048.988137816842,24.27517880794702
Greenwich,2024-11-01,2024,11,2420.0,299528,8.079378221735531,11425,38.143345530301005,6048.988137816842,24.27517880794702
Greenwich,2024-12-01,2024,12,2254.0,299528,7.5251729387569775,11340,37.85956571672765,6048.988137816842,24.27517880794702
Hackney,2019-01-01,2019,1,2684.0,265825,10.096868240383712,5690,21.405059719740432,14790.258294059671,32.868201388888885
Hackney,2019-02-01,2019,2,2489.0,265825,9.36330292485658,5935,22.326718705915546,14790.258294059671,32.868201388888885
Hackney,2019-03-01,2019,3,2868.0,265825,10.789052948368287,6145,23.11671212263707,14790.258294059671,32.868201388888885
Hackney,2019-04-01,2019,4,2793.0,265825,10.506912442396315,6285,23.643374400451425,14790.258294059671,32.868201388888885
Hackney,2019-05-01,2019,5,2862.0,265825,10.766481707890529,6485,24.395749083043356,14790.258294059671,32.868201388888885
Hackney,2019-06-01,2019,6,2812.0,265825,10.578388037242547,6600,24.828364525533715,14790.258294059671,32.868201388888885
Hackney,2019-07-01,2019,7,3250.0,265825,12.226088592118876,6760,25.43026427160726,14790.258294059671,32.868201388888885
Hackney,2019-08-01,2019,8,2962.0,265825,11.142669049186495,6855,25.78764224583843,14790.258294059671,32.868201388888885
Hackney,2019-09-01,2019,9,2901.0,265825,10.913194770995956,6945,26.126210853004796,14790.258294059671,32.868201388888885
Hackney,2019-10-01,2019,10,2863.0,265825,10.770243581303488,7135,26.84096680146713,14790.258294059671,32.868201388888885
Hackney,2019-11-01,2019,11,2755.0,265825,10.363961252703847,7245,27.254772876892694,14790.258294059671,32.868201388888885
Hackney,2019-12-01,2019,12,2651.0,265825,9.972726417756043,7350,27.64976958525346,14790.258294059671,32.868201388888885
Hackney,2020-01-01,2020,1,2745.0,263782,10.406320370609063,7395,28.03451334814354,14790.258294059671,32.868201388888885
Hackney,2020-02-01,2020,2,2615.0,263782,9.913489169086594,7605,28.830625289064454,14790.258294059671,32.868201388888885
Hackney,2020-03-01,2020,3,1932.0,263782,7.32422985647239,7590,28.773760150427247,14790.258294059671,32.868201388888885
Hackney,2020-04-01,2020,4,1644.0,263782,6.2324191946379965,11985,45.43524577112919,14790.258294059671,32.868201388888885
Hackney,2020-05-01,2020,5,2188.0,263782,8.294728222547407,17585,66.66489752902018,14790.258294059671,32.868201388888885
Hackney,2020-06-01,2020,6,2402.0,263782,9.10600420043824,17255,65.4138644790016,14790.258294059671,32.868201388888885
Hackney,2020-07-01,2020,7,2794.0,263782,10.592079823490609,17925,67.95384067146355,14790.258294059671,32.868201388888885
Hackney,2020-08-01,2020,8,2980.0,263782,11.29720754259199,18375,69.6597948305798,14790.258294059671,32.868201388888885
Hackney,2020-09-01,2020,9,3129.0,263782,11.862067919721587,18615,70.56963704877512,14790.258294059671,32.868201388888885
Hackney,2020-10-01,2020,10,2866.0,263782,10.865032488949208,18210,69.03427830557051,14790.258294059671,32.868201388888885
Hackney,2020-11-01,2020,11,2592.0,263782,9.826295956509542,18540,70.28531135558909,14790.258294059671,32.868201388888885
Hackney,2020-12-01,2020,12,2311.0,263782,8.761022359372513,18805,71.28992880484643,14790.258294059671,32.868201388888885
Hackney,2021-01-01,2021,1,2173.0,260082,8.355057251174628,18635,71.650479464169,14790.258294059671,32.868201388888885
Hackney,2021-02-01,2021,2,2007.0,260082,7.716797010173714,19270,74.09201713305804,14790.258294059671,32.868201388888885
Hackney,2021-03-01,2021,3,2243.0,260082,8.624203135934051,19395,74.57263478441415,14790.258294059671,32.868201388888885
Hackney,2021-04-01,2021,4,2293.0,260082,8.816450196476497,19290,74.168915957275,14790.258294059671,32.868201388888885
Hackney,2021-05-01,2021,5,2523.0,260082,9.70078667497174,18390,70.70846886751102,14790.258294059671,32.868201388888885
Hackney,2021-06-01,2021,6,2586.0,260082,9.94301797125522,17090,65.71004529340746,14790.258294059671,32.868201388888885
Hackney,2021-07-01,2021,7,2748.0,260082,10.565898447412739,16545,63.61455233349482,14790.258294059671,32.868201388888885
Hackney,2021-08-01,2021,8,2633.0,260082,10.123730208165117,15855,60.96154289800909,14790.258294059671,32.868201388888885
Hackney,2021-09-01,2021,9,2816.0,260082,10.827354449750464,14925,57.38574757191962,14790.258294059671,32.868201388888885
Hackney,2021-10-01,2021,10,3107.0,260082,11.94623234210749,14215,54.65583931221692,14790.258294059671,32.868201388888885
Hackney,2021-11-01,2021,11,2881.0,260082,11.077275628455642,13640,52.44499811597881,14790.258294059671,32.868201388888885
Hackney,2021-12-01,2021,12,2369.0,260082,9.10866572850101,13085,50.311055743957674,14790.258294059671,32.868201388888885
Hackney,2022-01-01,2022,1,2575.0,261814,9.835226534868266,12605,48.14486620272407,14790.258294059671,32.868201388888885
Hackney,2022-02-01,2022,2,2272.0,261814,8.677916383386679,12710,48.54591427501967,14790.258294059671,32.868201388888885
Hackney,2022-03-01,2022,3,2574.0,261814,9.831407029417832,12380,47.285477476376364,14790.258294059671,32.868201388888885
Hackney,2022-04-01,2022,4,2476.0,261814,9.457095495275272,11865,45.318432169402705,14790.258294059671,32.868201388888885
Hackney,2022-05-01,2022,5,2968.0,261814,11.336292176888938,11575,44.21077558877676,14790.258294059671,32.868201388888885
Hackney,2022-06-01,2022,6,2702.0,261814,10.320303727073417,11385,43.48506955319426,14790.258294059671,32.868201388888885
Hackney,2022-07-01,2022,7,2705.0,261814,10.331762243424722,11200,42.77846104486391,14790.258294059671,32.868201388888885
Hackney,2022-08-01,2022,8,2592.0,261814,9.900158127525648,10950,41.82358468225534,14790.258294059671,32.868201388888885
Hackney,2022-09-01,2022,9,2374.0,261814,9.067505939330976,11000,42.014559954777056,14790.258294059671,32.868201388888885
Hackney,2022-10-01,2022,10,2756.0,261814,10.526557021396869,10925,41.72809704599449,14790.258294059671,32.868201388888885
Hackney,2022-11-01,2022,11,2644.0,261814,10.09877241094823,10960,41.86177973675968,14790.258294059671,32.868201388888885
Hackney,2022-12-01,2022,12,2265.0,261814,8.651179845233639,11015,42.07185253653357,14790.258294059671,32.868201388888885
Hackney,2023-01-01,2023,1,2422.0,265411,9.125469554766005,10805,40.710445309350405,14790.258294059671,32.868201388888885
Hackney,2023-02-01,2023,2,2326.0,265411,8.763766384965205,11000,41.44515487300828,14790.258294059671,32.868201388888885
Hackney,2023-03-01,2023,3,2617.0,265411,9.86017911842388,11215,42.255219263707986,14790.258294059671,32.868201388888885
Hackney,2023-04-01,2023,4,2379.0,265411,8.963456676626063,11465,43.1971546017309,14790.258294059671,32.868201388888885
Hackney,2023-05-01,2023,5,2714.0,265411,10.22565002957677,11210,42.23638055694752,14790.258294059671,32.868201388888885
Hackney,2023-06-01,2023,6,2917.0,265411,10.990501524051377,11350,42.76386434624036,14790.258294059671,32.868201388888885
Hackney,2023-07-01,2023,7,2851.0,265411,10.741830594813328,11725,44.176767353274734,14790.258294059671,32.868201388888885
Hackney,2023-08-01,2023,8,2680.0,265411,10.097546823605652,11610,43.743477097784194,14790.258294059671,32.868201388888885
Hackney,2023-09-01,2023,9,2695.0,265411,10.154062943887027,11800,44.45934795468161,14790.258294059671,32.868201388888885
Hackney,2023-10-01,2023,10,2676.0,265411,10.082475858197286,11845,44.62889631552573,14790.258294059671,32.868201388888885
Hackney,2023-11-01,2023,11,2741.0,265411,10.327379046083244,11910,44.873799503411696,14790.258294059671,32.868201388888885
Hackney,2023-12-01,2023,12,2727.0,265411,10.27463066715396,11835,44.59121890200481,14790.258294059671,32.868201388888885
Hackney,2024-01-01,2024,1,2831.0,266758,10.61261517930109,11825,44.32856746564302,14790.258294059671,32.868201388888885
Hackney,2024-02-01,2024,2,2665.0,266758,9.99032831255295,12135,45.49066944571484,14790.258294059671,32.868201388888885
Hackney,2024-03-01,2024,3,2700.0,266758,10.121533374819125,12160,45.58438734733354,14790.258294059671,32.868201388888885
Hackney,2024-04-01,2024,4,2762.0,266758,10.35395377083349,11940,44.75966981308901,14790.258294059671,32.868201388888885
Hackney,2024-05-01,2024,5,3121.0,266758,11.699742838077958,12315,46.16543833736945,14790.258294059671,32.868201388888885
Hackney,2024-06-01,2024,6,2720.0,266758,10.19650769611408,12525,46.9526687109665,14790.258294059671,32.868201388888885
Hackney,2024-07-01,2024,7,2735.0,266758,10.252738437085297,13935,52.238358362260925,14790.258294059671,32.868201388888885
Hackney,2024-08-01,2024,8,2946.0,266758,11.043717526747088,13750,51.54484589028257,14790.258294059671,32.868201388888885
Hackney,2024-09-01,2024,9,2804.0,266758,10.511399845552898,13830,51.844743175462405,14790.258294059671,32.868201388888885
Hackney,2024-10-01,2024,10,3020.0,266758,11.321122515538427,14065,52.72569145067815,14790.258294059671,32.868201388888885
Hackney,2024-11-01,2024,11,2937.0,266758,11.009979082164358,14020,52.556999227764486,14790.258294059671,32.868201388888885
Hackney,2024-12-01,2024,12,2625.0,266758,9.840379669963038,13905,52.12589688031849,14790.258294059671,32.868201388888885
Hammersmith and Fulham,2019-01-01,2019,1,1713.0,188562,9.084545136347726,4300,22.80417051155588,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-02-01,2019,2,1700.0,188562,9.015602295266278,4485,23.785280173099565,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-03-01,2019,3,1900.0,188562,10.076261388827017,4485,23.785280173099565,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-04-01,2019,4,1899.0,188562,10.070958093359215,4500,23.864829605116622,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-05-01,2019,5,1915.0,188562,10.155810820844072,4520,23.970895514472694,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-06-01,2019,6,1907.0,188562,10.113384457101642,4615,24.474708583914044,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-07-01,2019,7,2125.0,188562,11.269502869082848,4600,24.395159151896987,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-08-01,2019,8,1956.0,188562,10.373245935024023,4660,24.71335687996521,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-09-01,2019,9,1859.0,188562,9.858826274647065,4660,24.71335687996521,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-10-01,2019,10,1998.0,188562,10.595984344671779,4680,24.819422789321283,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-11-01,2019,11,1935.0,188562,10.261876730200147,4560,24.18302733318484,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2019-12-01,2019,12,1857.0,188562,9.84821968371146,4565,24.20954381052386,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-01-01,2020,1,1780.0,186555,9.541422100720967,4525,24.255581463911447,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-02-01,2020,2,1701.0,186555,9.117954490632789,4695,25.166840878025244,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-03-01,2020,3,1301.0,186555,6.973814692717966,4645,24.898823403285895,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-04-01,2020,4,1250.0,186555,6.700436868483825,6675,35.78033287770362,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-05-01,2020,5,1342.0,186555,7.193589022004234,10065,53.95191766503176,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-06-01,2020,6,1348.0,186555,7.2257511189729575,10110,54.19313339229718,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-07-01,2020,7,1663.0,186555,8.914261209830881,10235,54.86317707914556,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-08-01,2020,8,1672.0,186555,8.962504355283965,10350,55.47961727104607,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-09-01,2020,9,1710.0,186555,9.166197636085872,10505,56.31047144273807,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-10-01,2020,10,1831.0,186555,9.814799924955107,10355,55.506419018520006,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-11-01,2020,11,1444.0,186555,7.740344670472515,10730,57.516550079065155,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2020-12-01,2020,12,1385.0,186555,7.424084050280078,10745,57.59695532148696,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2021-01-01,2021,1,1241.0,183310,6.769952539414107,10680,58.261960613168945,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2021-02-01,2021,2,1283.0,183310,6.999072609241176,11125,60.68954230538432,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2021-03-01,2021,3,1545.0,183310,8.428345425781462,11105,60.58043751022858,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2021-04-01,2021,4,1455.0,183310,7.9373738475806,10970,59.84398014292728,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2021-05-01,2021,5,1724.0,183310,9.4048333424254,10385,56.65266488462168,11224.304164799254,22.32622123893805
Hammersmith and Fulham,2021-06-01,2021,6,1802.0,183310,9.830342043532813,9750,53.18858763842671,11224.304164799254,22.32622123893805
